75,65
75,67
75,69
76,71
77,75
78,79
81,85
84,92
88,100
102,129
107,142
113,154
117,164
121,172
123,178
125,184
127,187
128,189
129,191
131,194
132,195
134,197
135,200
136,201
137,202
139,204
139,204
140,205
140,206
141,207
142,207
143,209
143,209
145,213
146,213
147,214
147,214
147,213
147,213
147,211
147,210
147,208
147,205
147,202
147,198
148,194
149,184
150,181
150,176
151,170
151,164
151,154
151,146
151,138
153,122
153,116
153,110
153,104
153,100
153,97
153,94
153,92
153,91
153,89
153,87
153,87
153,86
153,85
153,85
153,84
153,83
153,83
153,82
152,81
151,81
151,80
151,79
151,79
151,78
151,78
150,77
150,77
150,76
150,76
150,76
150,75
149,75
148,75
147,76
145,76
144,77
143,78
141,80
140,81
138,84
137,86
134,88
133,91
130,94
128,96
126,98
124,101
121,103
119,104
117,107
114,109
113,112
110,116
107,121
105,124
102,129
99,132
98,135
96,139
94,142
93,147
92,149
87,157
87,162
85,168
84,169
84,171
84,171
84,172
83,173
83,174
82,174
82,175
81,175
81,176
81,177
80,178
80,178
80,179
80,180
79,181
79,182
79,185
78,187
77,189
76,192
75,197
75,198
74,199
74,200
74,201
74,201
74,201
74,202
73,204
73,205
73,207
73,208
72,209
72,211
72,211
72,212
72,213
72,214
72,214
72,215
71,215
71,216
71,216
