75,62
76,62
77,63
78,65
80,68
86,80
89,89
97,106
101,114
109,132
112,141
115,149
120,156
123,164
127,171
129,174
132,179
134,182
136,184
136,185
137,186
137,185
137,184
137,184
137,183
138,182
138,180
138,178
140,175
141,169
143,161
145,153
147,141
151,115
153,102
155,92
156,85
156,82
157,82
156,82
155,82
154,82
153,83
152,83
151,84
150,84
145,86
142,89
137,92
131,95
124,101
117,107
108,115
100,121
85,138
80,145
71,156
68,159
66,163
66,164
65,165
64,165
63,166
63,166
62,166
62,166
61,166
61,168
60,169
59,169
59,170
58,171
58,172
57,172
56,173
56,173
55,174
55,175
55,175
54,175
54,176
53,176
53,177
53,177
52,177
52,178
53,178
