150,83
144,79
138,77
135,77
131,77
119,79
113,82
108,84
102,88
96,91
91,94
89,96
87,98
85,101
85,102
85,103
85,106
87,109
88,112
94,117
97,120
101,121
105,122
111,124
120,124
134,116
142,108
151,100
158,92
164,85
167,80
168,77
168,76
167,76
167,76
167,77
167,77
166,79
166,79
165,80
165,82
165,84
164,88
163,94
162,98
161,104
158,115
156,121
154,128
153,135
152,141
151,146
151,149
149,154
148,156
147,162
145,164
145,167
144,170
142,173
141,179
139,182
138,184
137,184
137,185
136,185
134,185
132,185
129,185
127,185
124,185
122,185
118,185
115,183
114,182
113,180
113,180
112,179
112,179
112,178
112,176
112,174
113,173
114,170
115,169
119,165
121,164
124,161
129,160
133,157
138,155
141,153
143,153
146,152
146,152
147,152
148,152
149,151
150,151
150,151
152,150
152,149
151,149
