146,108
146,107
146,106
146,105
146,104
146,103
146,102
146,102
146,101
146,101
145,99
144,99
143,98
141,97
136,95
133,94
130,93
127,93
120,93
116,93
110,94
106,95
102,96
94,99
90,102
87,103
84,107
82,110
81,113
80,115
80,121
80,125
80,129
80,132
83,134
88,142
92,145
95,148
100,150
103,151
107,152
112,154
119,154
122,152
126,150
130,146
135,142
139,137
144,132
148,127
151,124
154,120
155,118
157,117
157,115
157,114
157,114
157,112
157,112
157,114
157,116
156,122
155,126
155,135
155,146
155,153
155,160
155,166
155,173
155,180
156,187
156,193
156,199
156,203
156,206
156,209
156,212
156,212
155,213
154,214
153,216
153,217
151,219
150,221
149,222
148,223
145,224
143,225
141,226
135,226
132,226
129,226
127,225
124,224
120,222
118,220
116,219
114,217
112,214
112,212
110,211
110,210
110,210
110,209
110,209
110,208
110,207
111,206
113,205
115,202
119,199
134,188
141,181
153,172
157,169
160,167
163,166
165,165
167,165
168,164
169,164
170,164
170,164
172,164
172,164
173,164
