143,97
144,98
144,97
144,94
144,91
142,89
141,85
139,83
137,80
133,78
130,77
126,76
123,76
120,76
117,79
113,81
111,84
108,90
108,95
108,98
108,100
108,103
109,106
114,109
118,110
121,111
124,111
130,109
134,107
139,102
142,97
144,93
146,89
146,88
146,89
146,90
145,92
144,95
143,98
142,101
141,105
140,111
138,125
138,133
137,141
137,150
137,159
137,174
136,181
136,184
134,187
133,189
133,190
132,190
131,192
129,195
128,197
127,198
126,200
124,201
124,202
123,202
121,202
120,202
119,202
114,199
112,197
109,195
109,194
108,193
107,192
107,188
107,186
107,184
108,181
112,177
116,171
122,164
130,154
142,145
150,138
158,133
161,131
163,131
164,131
164,132
163,132
