85,124
86,123
86,123
86,124
87,126
88,130
89,134
90,141
92,148
93,155
94,162
94,167
94,170
94,173
94,173
94,174
94,173
94,173
94,171
94,169
94,166
94,163
95,158
95,154
97,148
99,142
101,138
104,133
106,131
107,130
109,129
109,129
111,128
112,128
112,128
113,128
113,128
114,128
115,128
115,129
116,129
116,131
119,136
119,139
121,149
121,153
121,158
121,160
121,161
121,162
121,162
121,164
121,165
123,169
123,170
123,170
123,168
123,165
123,162
123,158
123,149
125,143
126,140
127,138
129,133
130,133
132,132
133,131
134,131
135,131
135,131
137,131
138,131
138,131
139,131
140,131
141,131
143,135
144,137
145,139
146,142
146,145
147,150
148,153
149,158
151,164
151,167
152,174
152,177
153,179
153,181
153,182
