136,160
136,159
136,157
134,156
132,155
130,154
127,152
122,150
118,149
112,149
107,149
102,149
96,151
87,155
83,156
80,158
79,159
77,161
77,164
77,167
77,170
78,174
79,177
81,180
82,182
84,185
86,187
91,189
94,190
97,190
100,190
103,190
109,190
113,188
119,185
130,176
135,170
139,163
142,156
148,146
151,139
153,134
154,125
154,115
154,105
154,97
154,91
153,86
152,83
152,83
150,82
150,83
150,85
150,87
150,90
150,94
150,99
150,105
150,110
150,117
149,122
149,126
149,132
149,136
149,141
149,146
149,150
149,153
149,156
149,159
149,161
149,162
149,163
149,164
149,165
149,166
149,169
149,172
149,175
149,177
149,178
149,179
150,179
