91,85
90,86
90,87
91,89
91,91
92,93
92,95
93,97
93,99
93,102
93,104
93,106
93,109
93,112
93,115
93,118
94,122
95,128
95,131
95,134
95,136
95,138
95,141
95,143
95,146
95,149
96,154
96,157
97,160
97,162
97,165
97,167
97,169
97,170
97,171
97,172
98,174
98,175
98,176
98,177
99,180
99,182
99,185
100,187
100,188
101,189
101,190
101,192
101,194
101,195
102,195
102,194
102,194
102,193
102,191
102,188
102,185
102,182
102,180
102,177
102,175
102,172
102,169
102,167
102,164
102,160
102,156
103,152
104,149
104,147
105,144
105,143
107,141
107,139
110,133
110,129
113,125
115,120
118,117
118,114
120,111
124,107
126,105
128,103
130,101
133,99
135,98
137,95
141,94
144,91
146,90
150,88
152,86
154,86
156,84
159,84
160,83
163,83
164,83
165,83
166,83
167,83
168,84
168,85
169,85
170,86
171,88
171,89
172,90
172,91
