143,100
143,99
143,98
143,98
143,97
142,97
141,96
139,95
138,95
134,94
131,93
128,93
126,93
122,93
119,95
117,96
114,99
112,100
110,102
109,104
108,105
107,107
106,109
105,111
104,112
103,115
103,118
103,121
102,123
101,128
100,130
100,135
100,137
100,139
100,141
100,144
100,147
100,149
100,151
100,152
101,153
102,154
102,154
103,155
105,156
106,157
108,159
109,159
110,161
112,161
112,162
113,163
113,163
114,164
115,164
116,164
118,164
119,165
121,165
123,165
124,165
125,165
127,164
129,164
130,163
131,163
132,162
132,162
132,161
133,161
134,161
134,161
134,160
135,160
135,159
136,159
137,158
139,157
139,156
140,156
140,155
141,155
141,155
140,155
