91,86
92,87
92,87
92,88
92,90
92,92
92,95
92,99
93,106
93,112
93,120
93,127
93,132
93,135
93,138
93,138
93,139
93,138
93,138
93,137
93,136
93,135
93,134
94,132
95,129
98,120
100,115
103,111
105,106
107,103
110,100
112,98
114,96
117,94
118,92
120,90
122,89
124,87
125,86
128,85
130,84
133,82
134,82
136,82
136,82
137,82
138,84
139,86
140,87
141,90
142,93
143,96
143,99
143,103
144,107
145,113
145,120
146,125
146,129
146,132
146,134
146,135
146,136
146,137
146,137
146,138
146,139
147,139
147,140
147,140
147,141
148,141
148,142
147,142
