80,112
80,113
81,115
81,119
81,123
82,130
83,135
85,142
88,150
91,158
94,165
97,171
101,176
104,179
108,182
111,185
113,186
117,187
119,187
121,187
123,187
124,186
127,183
129,181
133,175
136,169
139,161
146,140
149,130
153,114
154,108
156,100
156,99
157,99
157,97
157,97
157,96
157,95
156,98
156,100
156,103
156,106
156,109
156,114
156,118
156,125
156,133
157,140
158,144
158,147
159,149
160,151
160,151
160,154
161,155
162,158
162,159
162,160
163,160
163,161
163,161
163,162
163,163
163,164
163,164
