144,83
144,82
143,81
141,81
139,80
137,79
135,79
128,79
124,79
112,85
107,89
102,93
96,98
93,102
89,105
86,107
84,110
83,112
82,115
82,117
82,118
82,119
82,121
83,122
84,123
86,126
89,128
92,131
96,133
101,136
107,139
113,142
119,144
124,146
128,148
132,148
135,150
138,152
139,154
141,156
142,158
143,160
143,163
144,166
144,168
144,170
144,170
144,171
144,173
144,173
144,174
144,176
144,177
144,178
144,180
143,181
143,181
142,182
141,183
140,184
139,185
137,186
135,187
132,188
130,188
127,188
117,189
108,189
104,189
101,189
97,188
93,187
90,186
88,186
86,185
85,185
84,185
84,185
84,184
83,184
83,184
