94,203
94,203
95,202
95,202
96,202
96,201
98,199
101,197
102,195
103,194
105,192
105,191
109,187
111,184
112,182
114,180
115,177
118,171
123,162
126,156
128,150
130,146
130,143
130,140
130,138
130,136
131,130
131,128
132,125
132,123
132,120
132,119
132,117
132,114
132,112
132,110
132,108
132,106
132,104
132,101
132,101
131,101
131,101
130,101
130,101
129,101
128,101
127,102
127,102
125,104
125,105
123,107
122,110
121,112
119,114
119,116
118,118
118,119
117,120
117,122
117,126
117,128
117,130
117,132
117,136
118,139
120,143
120,146
121,149
122,152
123,155
123,158
124,161
125,163
125,165
126,166
127,167
127,169
129,170
130,172
132,173
135,175
137,177
139,177
139,177
140,177
140,177
141,177
142,177
142,177
143,177
143,177
144,177
144,177
145,177
146,177
146,178
146,177
