88,54
89,54
89,54
90,55
91,55
91,56
92,57
93,59
93,60
94,62
95,64
96,67
97,71
100,80
101,85
103,90
103,94
103,97
103,99
104,100
104,103
105,105
105,107
107,111
108,114
108,115
108,116
109,116
109,116
110,116
111,117
111,117
113,117
114,117
115,117
116,117
117,117
119,116
120,114
122,111
124,106
126,101
132,89
135,82
138,73
141,65
144,57
145,50
148,44
148,35
148,34
148,33
148,32
148,33
147,33
147,34
147,34
147,36
146,37
146,39
146,42
145,45
145,48
145,59
145,65
145,72
145,81
145,90
143,108
143,118
143,126
142,133
142,138
142,142
141,145
139,150
138,152
136,157
136,160
135,164
133,167
132,170
132,173
131,174
130,176
129,176
128,177
127,178
126,178
125,179
124,179
122,180
118,181
116,182
114,183
114,184
112,185
111,186
109,186
107,187
105,187
102,187
101,187
99,187
98,187
97,185
95,184
95,183
93,182
92,181
92,179
90,179
90,177
89,174
89,173
89,173
89,172
89,171
89,170
89,169
89,166
89,166
89,165
