76,55
76,54
77,54
77,54
80,52
81,51
82,51
83,51
83,51
84,51
84,51
86,52
87,61
88,69
89,78
90,88
90,96
92,112
93,119
94,126
95,130
97,134
97,135
98,135
98,135
99,134
100,134
100,133
104,131
107,129
110,124
115,117
126,96
133,83
137,71
141,64
143,59
143,57
143,56
142,56
142,56
141,56
141,57
141,58
141,58
141,58
141,59
141,61
140,62
140,64
139,67
139,70
139,75
139,82
139,87
138,100
138,106
137,112
137,119
136,127
135,138
135,148
133,159
131,178
129,184
128,187
127,189
125,192
123,193
123,194
122,195
121,197
120,198
119,199
117,200
117,200
115,200
115,201
114,201
114,201
112,201
111,201
110,201
110,201
109,200
108,200
108,199
108,199
107,199
107,199
106,198
106,198
105,198
105,197
104,197
103,197
103,196
102,196
100,196
100,195
99,195
99,195
98,194
97,192
96,191
96,190
95,188
94,188
94,187
94,186
94,187
