76,51
76,51
77,52
78,54
78,56
79,58
80,60
81,64
81,69
83,80
85,88
85,107
86,118
86,128
86,139
86,148
86,156
86,164
86,170
85,175
85,181
85,183
85,186
85,185
85,185
85,184
85,183
85,183
85,182
85,180
85,178
85,175
85,171
85,166
85,159
86,151
89,143
92,132
95,118
100,106
110,82
115,75
120,69
124,65
127,63
132,60
135,58
142,56
145,55
146,54
148,54
150,53
151,52
151,52
153,52
154,52
155,52
155,51
155,52
153,55
152,57
148,62
140,71
133,81
112,103
104,112
98,118
93,123
90,126
88,129
87,131
85,132
85,134
85,135
85,135
85,136
86,136
86,138
88,138
88,140
91,142
95,147
98,150
101,154
103,158
108,164
111,166
115,170
118,171
119,172
121,172
122,172
124,172
127,172
130,172
134,172
138,171
141,171
144,170
146,170
149,170
