159,81
159,79
159,77
158,77
155,75
153,73
150,73
146,72
140,71
133,71
127,71
119,71
108,73
97,77
87,83
78,90
71,98
66,103
62,109
59,114
57,120
57,124
56,127
56,131
56,137
58,145
60,153
65,167
68,173
71,177
73,179
75,181
79,182
84,182
87,181
90,180
96,177
101,173
114,162
122,152
140,128
147,117
153,110
157,102
159,98
159,96
159,94
159,92
159,91
159,92
159,95
158,97
157,98
157,101
157,103
157,107
157,113
158,118
160,125
164,134
171,151
176,157
179,163
181,165
183,167
184,167
184,166
185,166
186,166
188,164
190,164
189,164
