86,95
87,94
89,94
90,94
95,94
98,92
102,90
106,88
111,83
115,79
119,74
123,66
125,64
125,62
125,61
125,60
125,59
125,59
124,58
122,55
121,53
121,52
121,52
121,51
121,51
121,50
120,50
120,51
119,52
118,53
116,55
115,58
114,60
112,63
111,70
110,76
109,81
108,88
106,102
105,109
103,116
102,124
100,130
100,135
97,141
95,146
94,150
93,153
92,156
91,158
91,161
90,163
90,164
90,163
90,163
90,162
90,160
92,158
93,154
96,148
102,140
107,132
112,124
116,118
119,114
120,112
121,112
122,112
123,112
123,112
124,113
124,113
125,113
126,114
127,114
127,114
128,115
128,116
128,118
129,118
129,119
130,120
130,121
131,123
131,124
131,125
131,127
131,129
131,131
131,132
131,133
131,136
131,137
132,139
133,144
134,146
135,147
136,148
136,148
137,148
137,149
138,149
139,149
140,149
141,149
144,149
146,149
147,149
149,149
151,149
151,149
152,148
152,147
153,145
