77,105
81,103
86,101
96,96
105,91
113,84
122,76
136,63
140,59
142,54
144,51
146,47
146,44
146,41
146,38
146,36
144,35
140,30
137,29
135,28
133,28
132,28
132,29
131,30
130,33
128,38
126,43
124,47
122,52
119,59
114,81
112,92
111,103
110,112
109,125
108,135
107,145
106,154
104,159
103,164
102,169
102,169
102,171
101,171
100,172
100,174
100,174
100,175
100,174
100,173
100,171
100,169
101,166
103,160
106,147
110,140
112,134
114,130
116,126
117,124
119,122
120,120
123,120
124,119
127,117
129,117
132,117
134,117
136,117
137,116
138,116
139,116
140,116
140,116
141,116
141,117
141,117
141,118
141,119
141,121
141,123
141,126
141,129
141,133
141,136
141,139
141,141
141,143
141,144
141,145
141,147
141,147
141,148
142,150
143,150
143,151
144,152
144,153
146,155
149,157
150,158
152,159
154,160
157,162
159,162
160,164
162,165
165,165
166,165
167,165
169,165
170,165
170,165
171,163
173,159
