63,129
64,129
65,129
65,128
67,128
70,128
74,127
82,126
93,125
106,124
137,121
150,120
161,119
168,118
174,117
177,116
179,115
180,114
180,113
180,112
180,111
179,110
178,108
176,102
174,99
172,94
170,91
168,88
167,85
165,84
165,83
163,81
163,81
161,79
160,79
159,78
158,78
157,77
156,77
154,77
152,77
152,77
151,77
151,77
150,77
150,77
148,77
148,77
147,77
146,77
146,77
145,77
144,77
144,78
144,79
144,79
143,80
143,82
143,84
142,86
142,90
140,104
139,115
137,128
135,143
133,154
132,163
131,169
130,174
129,180
129,187
129,194
129,199
129,204
129,208
129,211
129,212
129,211
130,211
130,211
132,211
139,211
146,211
153,210
160,210
165,209
169,209
174,208
176,208
178,207
179,207
182,206
183,206
184,206
184,206
185,205
