90,131
90,130
91,130
92,130
95,130
98,130
102,130
107,130
114,130
125,130
129,129
133,127
135,127
135,126
136,125
136,124
137,123
137,122
137,121
137,120
137,118
137,116
137,113
136,107
134,103
133,100
132,98
131,97
130,95
130,95
129,94
129,94
127,94
126,95
126,96
125,97
124,99
124,102
124,105
124,108
124,111
123,113
122,116
122,118
122,122
122,129
122,137
122,147
122,157
122,166
122,171
122,178
122,177
123,177
125,177
125,178
126,178
128,179
130,179
133,179
136,180
140,180
144,180
147,180
148,180
150,180
150,180
151,179
151,179
153,179
153,178
154,177
154,178
