87,66
86,67
86,69
86,72
86,76
86,87
86,97
87,109
88,121
89,132
90,146
90,148
90,149
90,150
90,149
90,148
90,148
90,147
90,147
90,146
90,145
90,144
90,143
90,141
90,139
91,132
93,126
94,122
97,116
99,112
102,109
106,106
109,104
114,102
118,101
121,101
123,101
125,101
128,101
130,101
132,101
133,102
135,104
138,105
139,108
141,110
142,113
143,116
144,118
144,120
144,123
145,125
145,126
145,129
145,131
145,133
144,135
143,138
142,140
142,141
139,145
137,146
133,149
127,151
124,151
120,151
116,152
111,152
105,152
100,152
94,152
90,151
88,150
87,149
86,149
86,149
