99,52
99,53
99,55
99,58
99,61
100,66
101,74
101,85
102,95
103,106
105,128
106,142
106,154
107,165
108,173
109,180
110,183
110,182
110,181
110,181
110,180
110,176
110,173
110,169
109,165
109,158
109,154
109,150
109,145
109,142
110,139
112,136
113,133
116,131
118,126
121,124
123,121
126,120
131,118
134,117
137,116
139,116
142,116
144,116
146,116
149,117
151,118
153,119
154,121
155,121
156,122
157,123
157,124
157,126
157,127
158,129
158,134
158,137
158,145
158,148
156,152
155,154
155,156
154,158
152,160
152,161
150,162
148,165
147,167
144,169
142,171
140,172
138,173
135,174
134,174
132,174
131,175
128,175
126,175
125,175
124,175
123,175
122,175
121,176
