93,82
94,83
94,85
94,88
94,92
93,108
93,120
93,133
93,148
93,162
93,177
92,189
91,206
91,212
90,215
89,214
89,213
89,213
89,212
89,210
89,208
89,205
89,199
88,188
87,175
87,157
87,142
87,131
87,121
88,116
89,113
90,108
91,106
93,103
94,100
97,96
99,93
101,91
103,88
106,86
108,84
111,82
113,80
118,78
119,78
121,77
123,77
124,77
127,77
129,77
130,78
132,79
134,80
135,82
137,83
137,86
139,88
140,91
142,97
143,100
143,109
143,113
143,116
143,122
142,126
140,128
138,131
134,134
130,137
125,139
119,142
112,144
105,145
100,146
94,147
90,147
88,147
86,147
86,146
