131,93
131,93
130,92
127,92
125,91
123,91
120,90
114,90
109,92
104,95
98,99
93,103
90,105
86,109
85,111
84,114
83,116
83,120
83,126
83,131
83,137
85,141
86,144
87,147
87,150
89,151
91,153
92,155
94,156
96,158
98,159
102,161
103,161
105,162
106,162
107,163
109,163
112,163
114,164
116,164
118,164
120,165
122,165
125,165
128,163
133,161
136,160
139,158
141,156
143,153
146,151
148,149
150,145
152,142
152,140
153,138
153,135
153,132
153,128
153,124
151,121
150,118
149,116
147,112
146,111
144,109
144,107
142,107
141,106
140,105
139,105
136,104
134,104
133,104
132,104
131,103
131,103
130,102
129,102
129,102
128,102
128,102
127,102
127,102
126,102
126,103
126,104
126,104
126,105
126,105
126,106
127,106
127,106
128,107
128,107
129,107
130,107
131,107
132,107
133,107
134,108
137,108
138,108
140,108
141,108
143,108
144,108
145,108
146,108
147,108
148,108
150,108
151,108
