101,112
102,112
102,112
104,112
107,112
110,112
114,112
119,112
125,112
130,112
142,109
147,107
152,104
154,101
156,100
156,99
157,97
157,97
157,95
157,91
156,88
156,85
155,82
152,80
151,78
150,76
148,75
147,74
146,72
146,71
146,70
146,69
146,67
146,67
144,68
143,68
141,70
139,72
138,75
137,76
137,77
134,86
133,92
132,99
130,107
129,115
128,123
127,131
125,140
124,145
124,150
122,158
121,163
121,166
120,169
119,172
118,176
117,180
116,184
113,188
111,191
110,193
108,195
105,196
103,197
98,200
96,201
94,202
92,202
