154,73
153,71
152,70
148,67
145,66
140,64
129,60
123,60
118,60
113,60
103,67
98,73
89,85
86,91
83,97
83,100
83,103
83,107
85,110
88,115
91,117
94,121
98,122
101,124
103,125
106,126
109,126
113,126
118,124
125,120
132,115
142,109
152,101
162,93
171,86
177,78
181,72
181,72
181,71
180,71
180,72
180,72
179,72
179,73
179,74
178,75
177,75
177,77
175,79
173,81
171,86
169,89
166,96
158,112
154,122
150,131
146,142
142,153
137,173
135,180
133,185
133,188
131,191
131,193
130,195
130,197
130,200
129,202
128,205
128,207
128,208
128,209
128,209
128,210
128,211
128,213
128,214
128,214
128,215
129,216
130,216
130,216
131,216
132,216
132,216
133,216
133,216
134,215
134,214
136,213
136,212
137,210
138,209
139,208
139,205
140,204
140,203
140,201
140,200
140,199
139,198
139,197
138,195
137,193
137,192
137,192
137,190
137,190
