131,90
131,89
130,89
130,88
129,88
129,87
128,86
127,86
126,86
124,86
121,86
119,86
115,88
111,89
106,92
101,94
99,96
97,99
96,101
96,104
96,108
96,111
96,115
97,118
100,123
104,126
109,128
112,128
115,128
119,128
123,126
127,122
134,116
139,108
144,99
149,92
150,87
151,84
151,83
151,82
150,82
149,83
149,84
148,86
147,88
147,92
145,95
143,99
140,104
137,110
136,114
132,124
129,134
126,143
123,153
119,163
114,182
113,190
111,198
111,204
111,208
111,210
111,211
112,211
113,211
115,213
116,213
116,213
117,213
118,213
119,213
119,213
121,213
122,213
126,210
127,207
130,205
131,204
131,203
131,201
131,199
131,197
129,194
128,192
127,191
126,190
123,189
122,187
121,187
120,185
119,185
119,185
119,187
119,186
