68,59
68,60
69,61
71,61
77,62
85,64
104,67
115,68
124,69
134,69
140,69
145,69
147,69
147,69
148,69
147,69
147,69
146,69
146,69
147,69
147,69
148,69
148,70
149,70
150,70
150,70
150,71
151,71
151,71
152,71
153,71
154,71
155,71
155,71
156,71
156,71
157,71
156,72
156,72
152,77
148,81
143,88
136,95
122,110
114,121
105,133
97,146
87,158
77,172
69,183
61,195
55,203
50,209
47,213
46,213
46,213
46,212
47,212
48,211
48,210
49,210
50,210
50,210
51,210
53,210
56,209
61,208
79,204
104,200
119,198
144,195
156,195
165,195
174,195
179,195
186,197
187,197
186,197
