72,102
72,103
72,104
72,107
74,111
79,127
82,138
85,150
87,160
89,168
90,171
90,174
90,173
90,173
91,173
91,172
92,171
92,169
93,167
95,164
99,152
103,144
105,134
107,127
109,122
109,117
109,114
110,111
111,110
111,110
112,109
112,109
113,109
113,109
114,109
114,108
114,108
115,108
115,109
115,109
116,110
117,113
118,115
120,119
124,126
127,135
130,142
133,149
136,155
137,158
139,161
139,164
141,167
142,170
144,172
145,172
145,171
145,170
145,169
145,167
145,165
146,163
146,161
147,157
148,154
150,147
155,137
158,127
160,119
163,112
165,107
165,105
165,106
165,106
