50,79
51,81
52,82
55,91
58,99
65,120
68,131
70,139
72,146
74,156
76,165
80,172
82,179
84,186
84,189
85,193
85,193
85,192
85,191
85,191
85,190
85,189
85,187
86,185
87,179
89,170
92,161
94,148
98,135
100,123
102,112
103,101
104,98
105,98
106,98
107,98
107,97
107,97
108,97
108,96
108,95
109,95
109,94
109,94
109,93
109,92
109,91
110,91
111,91
111,90
111,90
112,91
112,92
113,93
114,96
115,99
117,103
124,119
129,129
132,138
136,147
139,155
142,162
145,170
148,176
150,180
151,182
152,184
153,184
153,185
153,185
154,187
154,187
154,188
155,190
155,190
155,192
155,192
155,193
155,192
155,191
156,189
157,183
158,179
160,174
162,168
164,162
166,154
169,145
171,132
174,118
177,106
178,97
179,89
179,88
179,87
179,86
179,86
180,86
180,85
179,86
